Source,Target
108802,36930
108805,108163
108827,18641
108829,86164
108843,73997
108854,24006
108856,13065
108864,34045
108864,31100
108867,53223
108869,14008
108871,53223
108886,49271
108888,2493
108923,1317
108923,5121
108925,122930
108925,311537
108929,102117
108929,109404
108935,59335
108960,14008
108966,14008
108966,76016
108966,111818
108982,80845
108992,209712
109015,20105
109017,70572
109018,58967
109019,18641
109023,18654
109024,60715
109031,5121
109042,20119
109050,5121
109070,202314
109081,86564
109094,307
109098,1317
109098,5121
109103,500
109105,5675
109105,12909
109120,67355
109132,6229
109149,109239
109153,6445
109174,147942
109186,46501
109186,44542
109189,19313
109198,108535
109209,48468
109210,41303
109218,6317
109219,5121
109231,108427
109248,5121
109249,9865
109249,38009
109255,349555
109277,18641
109282,74568
109282,4253
109282,100900
109289,32135
109293,49530
109297,147942
109298,55253
109306,5675
109308,53662
109308,89898
109308,29553
109309,14008
109310,65037
109319,71188
109320,102616
109336,96502
109336,190838
109338,17249
109338,111300
109347,1488
109357,10844
109359,40107
109363,18654
109371,50664
109375,94021
109375,90217
109378,5121
109381,60218
109383,129597
109386,18641
109393,48468
109404,35629
109404,4983
109405,108572
109413,109302
109425,12336
109429,16446
109437,18641
109447,18641
109452,74171
109472,58172
109472,5121
109472,18641
109488,47649
109489,106004
109490,18641
109496,14008
109500,38780
109517,48766
109526,14008
109536,45477
109538,9865
109538,109249
109555,5121
109574,5121
109578,37802
109579,73030
109583,5558
109583,55848
109583,64515
109589,102434
109590,6328
109595,109249
109598,105103
109600,73117
109600,84462
109600,105651
109606,108572
109618,70534
109618,34329
109646,1685
109646,94754
109646,18641
109650,42412
109650,108015
109650,107929
109652,1685
109652,94754
109652,109646
109652,18641
109654,34449
109658,247
109659,5121
109671,974
109671,106183
109674,133533
109675,126634
109679,15433
109679,30163
109686,18641
109701,88384
109701,52963
109704,109577
109712,109708
109717,37822
109718,5121
109723,14008
109726,18641
109734,73997
109736,5121
109740,17249
109740,109338
109749,37158
109771,7850
109771,38772
109771,436283
109779,5121
109788,2652
109794,5121
109807,168736
109824,5121
109853,90929
109867,18641
109870,85193
109870,61725
109880,16988
109884,82337
109884,105310
109896,5121
109898,95137
109902,80589
109902,122209
109902,29553
109909,97217
109909,14008
109923,99059
109930,106745
109930,104264
109930,76981
109931,5121
109932,5121
109934,5121
109935,28464
109936,102790
109937,90009
109937,5121
109938,49290
109944,38780
109957,9017
109974,1881
109977,94694
109977,98688
109990,102425
109990,45301
109994,343616
109994,4834
109998,16988
110005,22629
110016,58172
110027,20119
110028,57915
110033,100963
110036,83590
110041,105651
110049,107876
110050,5121
110054,108572
110057,12038
110060,18462
110074,18641
110111,51272
110112,73398
110112,82341
110115,18641
110118,110215
110118,91815
110118,232839
110119,5121
110130,179215
110132,74765
110132,36930
110155,83617
110155,89870
110160,150550
110166,5121
110170,1076
110172,126724
110180,63696
110186,53202
110204,162075
110205,19901
110205,2596
110207,54032
110209,136094
110210,5121
110210,18641
110215,110118
110218,162075
110228,58009
110231,18641
110235,11067
110236,78076
110247,33773
110274,86236
110278,33773
110278,110247
110279,5121
110279,18641
110283,73092
110283,5121
110291,74171
110306,113984
110314,35629
110315,162075
110327,18641
110328,59621
110341,81108
110348,72679
110355,109820
110364,65083
110381,106801
110415,62001
110423,48468
110423,56104
110425,83403
110425,15234
110435,5121
110437,73997
110437,15099
110450,106818
110451,18641
110452,18641
110455,18641
110465,98602
110465,47796
110468,51272
110469,73482
110474,58206
110477,12937
110477,68306
110477,31888
110477,283026
110477,2596
110477,125392
110477,115913
110477,125938
110477,4983
110477,91815
110477,19901
110477,88573
110477,34430
110496,5121
110496,18641
110497,86977
110497,29297
110542,3934
110551,71341
110584,12355
110584,85214
110591,65083
110610,4788
110627,11
110627,100232
110634,162075
110638,19808
110647,21321
110651,14008
110655,52275
110674,14008
110678,9865
110681,36809
110681,28440
110693,74454
110694,71240
110699,5121
110699,18641
110716,82395
110717,86164
110735,147241
110735,338442
110758,44930
110758,5976
110762,89619
110762,57101
110765,52858
110769,66786
110792,350488
110792,81459
110815,6328
110815,12516
110821,60218
110830,112198
110852,59950
110852,107230
110852,111947
110854,5121
110854,18641
110856,10561
110860,89606
110864,65632
110865,86977
110870,98602
110878,78854
110893,15433
110895,80013
110914,33697
110928,95932
110947,65083
110954,162075
110966,87447
110969,185110
110982,215870
110984,189591
110984,65500
110998,14008
110999,222649
111002,37590
111002,41681
111002,162075
111006,95266
111010,81161
111010,88097
111013,7273
111036,427463
111037,98907
111040,18641
111044,5121
111085,124074
111085,52963
111085,66070
111106,108603
111119,59409
111119,58767
111122,92349
111124,105400
111124,35488
111144,506510
111150,45666
111150,34430
111150,6092
111152,74171
111155,5121
111184,100963
111184,38772
111197,103320
111205,5121
111207,45301
111214,110804
111214,98844
111236,17823
111240,14008
111248,5121
111248,18641
111250,70674
111253,43354
111263,14487
111269,98132
111269,382579
111270,18641
111272,8740
111274,14008
111276,35968
111277,134
111288,1345
111291,48321
111295,114460
111297,55253
111306,70124
111321,9024
111342,5121
111350,10561
111352,23518
111352,66858
111376,21305
111376,56313
111382,18641
111400,64241
111417,66786
111421,28069
111421,10373
111422,48624
111422,30891
111429,46930
111430,64968
111438,96552
111449,62378
111456,63126
111458,47347
111465,5121
111467,18641
111468,68198
111475,5121
111493,36930
111520,94443
111526,18641
111527,108925
111530,54301
111530,1352
111531,59754
111533,36038
111535,18096
111539,18641
111541,94089
111549,18641
111561,111517
111568,18641
111574,18641
111575,152716
111577,18641
111584,14008
111585,96967
111588,36930
111595,92911
111597,37753
111599,5121
111626,37726
111633,82132
111643,14008
111646,30072
111669,94754
111673,111813
111674,5121
111680,140246
111694,5121
111700,18641
111705,163141
111719,48468
111720,73997
111725,5121
111725,28086
111730,46331
111731,55253
111732,14008
111734,84607
111734,83809
111735,18641
111739,5121
111759,60715
111760,111708
111769,4983
111769,65911
111770,26228
111797,5121
111800,72009
111800,89542
111800,66723
111807,38780
111813,38780
111816,63594
111817,65858
111818,47506
111826,49869
111827,74171
111854,6328
111855,38327
111855,14008
111857,579
111857,22313
111885,4323
111889,90045
111892,3503
111892,113983
111894,1529
111904,122209
111910,73997
111912,68322
111912,62657
111936,5121
111942,84959
111947,136194
111947,130473
111948,5121
111970,5121
111970,18641
111976,140246
111977,3216
111978,162075
111990,14008
112000,179215
112001,18641
112004,244186
112004,236501
112004,139032
112006,162075
112010,974
112010,635
112022,18641
112034,470134
112035,15433
112036,18641
112044,56559
112050,111328
112050,75219
112058,14008
112061,43458
112078,48535
112082,126850
112085,111926
112092,86164
112094,84108
112098,4408
112104,48356
112104,615
112105,111163
112106,25311
112107,5121
112113,111116
112122,63681
112123,51156
112124,12867
112127,90045
112131,49869
112135,6588
112141,39849
112141,77216
112141,20222
112148,147942
112154,24006
112164,236414
112168,109338
112168,111300
112173,30072
112173,18641
112177,56300
112191,5121
112194,51008
112197,88080
112198,110830
112206,33204
112211,1345
112214,18641
112221,24586
112223,18641
112241,40219
112242,23009
112245,5121
112251,90045
112251,18531
112253,14008
112265,16211
112269,994
112281,92078
112283,100233
112291,20872
112302,112206
112310,36930
112316,5121
112333,38117
112342,5121
112345,73287
112350,9921
112357,14008
112359,38009
112360,15520
112360,93542
112370,81459
112409,14008
112411,181862
112414,104952
112414,40149
112418,44062
112418,99237
112419,5121
112419,18641
112426,74171
112427,9865
112432,105102
112432,89058
112432,114008
112456,52736
112468,5121
112477,53372
112481,5121
112512,512482
112516,103995
112518,162419
112528,38866
112528,236276
112550,74171
112559,48129
112574,48129
112591,75014
112592,6490
112598,33852
112599,20105
112605,14008
112608,67663
112611,1488
112611,80293
112612,6706
112614,65911
112628,89949
112635,64329
112635,140246
112647,5121
112652,5907
112658,89988
112658,32257
112665,5121
112666,57833
112668,138908
112671,76040
112678,58657
112679,68711
112679,8276
112686,1026
112698,5121
112705,9806
112705,490429
112705,39281
112705,81874
112705,285434
112705,161774
112705,67965
112708,9135
112726,111563
112726,18641
112732,68099
112732,47506
112762,236276
112763,86452
112773,5121
112774,5121
112778,105035
112779,88384
112801,2261
112805,14008
112807,162075
112810,5121
112822,26695
112832,112838
112838,112832
112850,65083
112852,5149
112852,4983
112852,35629
112886,18654
112890,5121
112890,78829
112900,635
112912,65971
112919,162075
112928,56095
112932,65083
112950,40107
112950,37158
112950,15467
112950,12849
112958,65083
112958,22946
112966,81263
112987,18641
112988,82014
112988,91006
112999,113184
112999,9865
113001,62833
113006,18641
113023,5121
113042,5121
113043,500
113047,18641
113053,74692
113059,9599
113061,41478
113076,5121
113077,67909
113078,63774
113086,17381
113102,1233
113110,68257
113115,92379
113125,18641
113130,5121
113133,65083
113138,60980
113144,104964
113155,5121
113164,5121
113169,80324
113188,9591
113190,14008
113235,41397
113236,5121
113246,863
113248,71926
113262,5121
113282,529
113291,182027
113291,4983
113292,18641
113294,18641
113297,55868
113301,66875
113302,17610
113314,19881
113325,32179
113339,30456
113339,22267
113339,11249
113339,23276
113339,100233
113340,58172
113352,18641
113363,65281
113363,24006
113373,58172
113378,5121
113379,61708
113379,8845
113393,85080
113397,22200
113412,11
113413,140246
113413,5121
113420,112885
113422,5121
113471,5675
113480,6176
113480,5018
113490,139202
113492,71369
113492,70866
113497,18641
113509,18641
113511,33605
113511,31494
113511,89725
113515,13920
113532,66527
113532,75454
113539,21025
113544,280312
113544,3382
113554,65200
113554,58172
113554,69576
113558,94770
113561,91167
113562,52223
113566,219942
113566,92528
113573,83426
113590,5121
113592,25785
113596,94734
113597,113159
113626,17610
113626,80589
113630,20571
113630,32272
113630,106976
113653,67909
113657,53353
113667,14008
113671,87363
113672,14008
113676,73585
113686,95459
113686,85318
113686,87090
113686,58376
113686,77237
113688,62611
113688,87030
113692,33800
113692,3883
113710,31094
113722,42976
113724,77260
113728,463989
113733,49371
113763,68018
113772,60778
113779,36930
113783,33605
113787,5121
113788,33605
113792,5121
113799,18641
113803,5121
113813,18863
113813,34296
113818,18641
113824,15520
113835,64086
113844,141606
113845,133533
113849,6317
113850,38988
113851,18641
113859,78344
113860,18641
113861,27929
113865,5121
113865,18641
113870,38021
113896,5121
113896,56313
113898,13212
113898,81585
113903,131506
113903,59489
113903,36930
113915,5121
113951,5121
113954,8269
113955,83617
113958,18641
113966,54670
113966,110814
113966,92898
113966,87391
113970,6381
113979,96552
113979,36930
113983,111892
113984,269762
113984,4983
113984,285512
113989,64241
113989,44062
113989,58172
114007,185454
114007,442941
114008,89058
114012,110369
114014,5121
114023,70199
114028,19954
114029,95466
114032,129985
114032,114032
114047,36930
114047,96552
114058,100232
114058,61725
114067,75178
114074,285434
114078,17610
114078,63921
114105,5121
114113,75454
114127,56104
114129,66914
114131,31991
114133,18311
114166,88319
114178,113814
114203,5121
114203,18641
114204,41930
114206,114452
114221,45208
114226,130128
114232,85209
114253,3378
114259,58172
114259,63633
114267,5121
114267,99869
114284,113849
114284,88384
114299,18641
114302,5121
114302,67130
114312,32272
114312,43422
114314,18641
114317,114314
114322,56559
114322,104404
114325,307
114325,94201
114329,68690
114329,56297
114337,18641
114344,32798
114349,21645
114349,65281
114359,77237
114377,36433
114380,119373
114401,17823
114411,17603
114415,35488
114425,25717
114426,73536
114427,144531
114429,52183
114429,55204
114434,114171
114446,18641
114459,80330
114472,93688
114485,103708
114490,21455
114497,78174
114499,22946
114508,102790
114520,69576
114520,69377
114527,199110
114530,75454
114545,87503
114556,5121
114556,18641
114566,49109
114587,16592
114587,56020
114588,107208
114595,71529
114605,72867
114606,47381
114612,38780
114613,114600
114613,58002
114614,77714
114617,114375
114625,88080
114627,5121
114644,41478
114644,66765
114644,89623
114650,74171
114664,19898
114665,80205
114675,19486
114680,112496
114687,25425
114693,6001
114704,377748
114705,80013
114705,106521
114709,68331
114712,5675
114726,107583
114728,112142
114742,5121
114750,773
114758,162075
114784,5121
114788,59611
114792,162075
114793,4983
114793,134035
114795,10373
114795,79722
114815,114578
114815,66758
114817,105893
114823,30629
114838,162075
114841,12336
114850,96668
114859,32667
114895,14457
114895,32031
114895,78785
114908,5121
114913,56104
114913,48468
114913,109793
114928,13065
114928,65911
114945,48563
114947,25596
114948,85408
114953,43206
114975,12098
114985,89951
114999,92707
115009,500
115014,30334
115018,65911
115023,115029
115029,115023
115039,57572
115039,37
115067,84147
115090,22743
115094,155852
115101,9107
115113,75454
115123,5763
115123,34430
115129,2281
115137,58172
115139,6328
115142,162073
115151,44418
115151,16178
115151,74054
115151,43969
115155,32798
115173,37999
115179,128937
115180,75593
115187,97869
115201,56428
115209,126867
115223,134
115229,5121
115244,50194
115256,114948
115263,5121
115265,115083
115266,14008
115286,28495
115286,78758
115286,10561
115313,5121
115334,145003
115341,25596
115346,2321
115349,71672
115358,502254
115388,29166
115392,71283
115412,37726
115421,86031
115421,74353
115434,115511
115438,18523
115461,41478
115464,76948
115478,102258
115488,14008
115498,99783
115508,5121
115513,14008
115513,47506
115528,60467
115528,5911
115541,14008
115548,19376
115549,71926
115591,74266
115605,54296
115608,79481
115619,56673
115649,94021
115653,27270
115653,52250
115658,121228
115661,38326
115661,867
115661,74978
115661,78344
115668,65828
115669,169887
115669,247452
115673,124292
115673,129597
115674,5121
115674,18641
115678,5121
115688,14008
115689,18641
115695,84551
115700,10609
115705,500
115736,115694
115759,18641
115770,115793
115786,5121
115791,2793
115821,85318
115845,79110
115845,16299
115845,52430
115854,97646
115863,57998
115880,86384
115918,82434
115945,15518
115968,62440
115968,115904
115990,14008
115993,115904
115993,62440
116005,162073
116014,128803
116015,90339
116016,150476
116017,18641
116038,85318
116046,6001
116051,55984
116051,16988
116064,106428
116064,116065
116064,116068
116065,14328
116072,69187
116073,5121
116074,5121
116080,69669
116087,89194
116087,5121
116089,18641
116096,162075
116096,38780
116115,93975
116115,13177
116118,18641
116119,103252
116122,21378
116122,3341
116123,18641
116174,132411
116175,400
116185,106527
116185,102733
116188,98433
116192,89643
116192,6505
116194,28440
116194,100963
116195,17333
116197,5121
116202,64001
116215,115904
116217,17333
116222,115918
116229,5083
116230,5121
116232,115237
116235,14008
116238,14008
116243,29071
116257,25717
116257,1336
116257,104287
116257,4983
116262,94754
116272,46588
116277,134977
116291,5121
116292,1143
116296,18641
116312,86452
116351,109215
116364,299398
116376,94201
116383,7117
116384,24964
116399,92911
116407,28281
116419,116936
116422,25590
116424,14008
116425,20989
116428,52963
116436,43077
116439,5121
116446,18641
116446,5675
116454,115134
116455,1877
116457,18641
116460,18641
116460,103352
116462,5121
116485,102344
116488,117000
116492,18641
116494,134
116496,247145
116496,47364
